~~~ NIWA TIDEDA ~~~ JPS 
~~~ LIST ~~~
Source is Site at WPKL1000 
1 Item INCREMENTAL From 01/01/2020 to 03/12/2020 
	Rain	Date		Time
	5	200204		110141 
	5	200204		110148 
	5	200204		110155 
	5	200204		110202 
	5	200204		110209 
	5	200204		110216 
	5	200204		110223 
	5	200204		110230 
	5	200204		110237 
	5	200204		110244 
	5	200204		110251 
	5	200204		110258 
	5	200204		110305 
	5	200204		110312 
	5	200204		110319 
	5	200204		110326 
	5	200204		110333 
	5	200204		110340 
	5	200204		110347 
	5	200204		110354 
	5	200204		110401 
	5	200204		110408 
	5	200204		110415 
	5	200204		110422 
	5	200204		110429 
	5	200204		110436 
	5	200204		110443 
	5	200204		110450 
	5	200204		110457 
	5	200204		110518 
	5	200204		110525 
	5	200204		110532 
	5	200204		110539 
	5	200204		110546 
	5	200204		110553 
	5	200204		110600 
	5	200204		110607 
	5	200204		110614 
	5	200204		110621 
	5	200204		110628 
	5	200204		110635 
	5	200204		110642 
	5	200204		110649 
	5	200204		110656 
	5	200204		110703 
	5	200204		110710 
	5	200204		110717 
	5	200204		110724 
	5	200204		110740 
	5	200204		110745 
	5	200204		110752 
	5	200204		110759 
	5	200204		110806 
	5	200204		110813 
	5	200204		110820 
	5	200204		110827 
	5	200204		110834 
	5	200204		110841 
	5	200204		110848 
	5	200204		110855 
	5	200204		110902 
	5	200204		110909 
	5	200204		110916 
	5	200204		110923 
	5	200204		110930 
	5	200204		110937 
	5	200204		110944 
	5	200204		110951 
	5	200204		110958 
	5	200204		111005 
	5	200204		111012 
	5	200204		111019 
	5	200204		111026 
	5	200204		111033 
	5	200204		111040 
	5	200204		111047 
	5	200204		111054 
	5	200204		111101 
	5	200204		111108 
	5	200204		111115 
	5	200204		111122 
	5	200204		111129 
	5	200204		111136 
	5	200204		111143 
	5	200204		111150 
	5	200204		111157 
	5	200204		111204 
	5	200204		111211 
	5	200204		111218 
	5	200204		111225 
	5	200204		111232 
	5	200204		111239 
	5	200204		111247 
	5	200204		111253 
	5	200204		111300 
	5	200204		111307 
	5	200204		111314 
	5	200204		111321 
	5	200204		111328 
	5	200204		111335 
	5	200204		111342 
	5	200204		111349 
	5	200204		111356 
	5	200204		111403 
	5	200204		111410 
	5	200204		111417 
	5	200204		111424 
	5	200204		111431 
	5	200204		111438 
	5	200204		111445 
	5	200204		111452 
	5	200204		111459 
	5	200204		111506 
	5	200204		111514 
	5	200204		111520 
	5	200204		111527 
	5	200204		111534 
	5	200204		111541 
	5	200204		111548 
	5	200204		111556 
	5	200204		111602 
	5	200204		111609 
	5	200204		111616 
	5	200204		111623 
	5	200204		111630 
	5	200204		111637 
	5	200204		111644 
	5	200204		111651 
	5	200204		111658 
	5	200204		111705 
	5	200204		111712 
	5	200204		111719 
	5	200204		111726 
	5	200204		111733 
	5	200204		111740 
	5	200204		111747 
	5	200204		111754 
	5	200204		111801 
	5	200204		111808 
	5	200204		111815 
	5	200204		111822 
	5	200204		111829 
	5	200204		111836 
	5	200204		111843 
	5	200204		111850 
	5	200204		111857 
	5	200204		111904 
	5	200204		111911 
	5	200204		111918 
	5	200204		111925 
	5	200204		111932 
	5	200204		111939 
	5	200204		111946 
	5	200204		111953 
	5	200204		112000 
	5	200204		112007 
	5	200204		112014 
	5	200204		112021 
	5	200204		112028 
	5	200204		112035 
	5	200204		112042 
	5	200204		112049 
	5	200204		112056 
	5	200204		112103 
	5	200204		112110 
	5	200206		102243 
	5	200206		102250 
	5	200206		102257 
	5	200206		102304 
	5	200206		102311 
	5	200206		102318 
	5	200206		102325 
	5	200206		102332 
	5	200206		102339 
	5	200206		102346 
	5	200206		102353 
	5	200206		102400 
	5	200206		102407 
	5	200206		102414 
	5	200206		102421 
	5	200206		102428 
	5	200206		102435 
	5	200206		102442 
	5	200206		102449 
	5	200206		102456 
	5	200206		102503 
	5	200206		102510 
	5	200206		102517 
	5	200206		102524 
	5	200206		102531 
	5	200206		102538 
	5	200206		102545 
	5	200206		102552 
	5	200206		102559 
	5	200206		102606 
	5	200206		102613 
	5	200206		102620 
	5	200206		102627 
	5	200206		102634 
	5	200206		102641 
	5	200206		102648 
	5	200206		102655 
	5	200206		102702 
	5	200206		102709 
	5	200206		102716 
	5	200206		102723 
	5	200206		102730 
	5	200206		102737 
	5	200206		102744 
	5	200206		102751 
	5	200206		102758 
	5	200206		102805 
	5	200206		102812 
	5	200206		102819 
	5	200206		102826 
	5	200206		102833 
	5	200206		102840 
	5	200206		102847 
	5	200206		102854 
	5	200206		102901 
	5	200206		102908 
	5	200206		102915 
	5	200206		102922 
	5	200206		102929 
	5	200206		102936 
	5	200206		102943 
	5	200206		102950 
	5	200206		102957 
	5	200206		103018 
	5	200206		103025 
	5	200206		103032 
	5	200206		103039 
	5	200206		103046 
	5	200206		103053 
	5	200206		103100 
	5	200206		103107 
	5	200206		103114 
	5	200206		103121 
	5	200206		103128 
	5	200206		103135 
	5	200206		103142 
	5	200206		103149 
	5	200206		103156 
	5	200206		103203 
	5	200206		103210 
	5	200206		103217 
	5	200206		103224 
	5	200206		103231 
	5	200206		103238 
	5	200206		103245 
	5	200206		103252 
	5	200206		103259 
	5	200206		103306 
	5	200206		103313 
	5	200206		103320 
	5	200206		103327 
	5	200206		103334 
	5	200206		103341 
	5	200206		103348 
	5	200206		103355 
	5	200206		103402 
	5	200206		103409 
	5	200206		103416 
	5	200206		103423 
	5	200206		103430 
	5	200206		103437 
	5	200206		103444 
	5	200206		103451 
	5	200206		103458 
	5	200206		103519 
	5	200206		103526 
	5	200206		103533 
	5	200206		103540 
	5	200206		103547 
	5	200206		103554 
	5	200206		103601 
	5	200206		103608 
	5	200206		103615 
	5	200206		103622 
	5	200206		103629 
	5	200206		103636 
	5	200206		103643 
	5	200206		103650 
	5	200206		103657 
	5	200206		103704 
	5	200206		103711 
	5	200206		103718 
	5	200206		103725 
	5	200206		103732 
	5	200206		103739 
	5	200206		103746 
	5	200206		103753 
	5	200206		103800 
	5	200206		103807 
	5	200206		103814 
	5	200206		103821 
	5	200206		103828 
	5	200206		103835 
	5	200206		103842 
	5	200206		103849 
	5	200206		103856 
	5	200206		103903 
	5	200206		103910 
	5	200206		103917 
	5	200206		103924 
	5	200206		103931 
	5	200206		103938 
	5	200206		103945 
	5	200206		103952 
	5	200206		103959 
	5	200206		104006 
	5	200206		104013 
	5	200206		104020 
	5	200206		104027 
	5	200206		104034 
	5	200206		104041 
	5	200206		104048 
	5	200206		104055 
	5	200206		104102 
	5	200206		104109 
	5	200206		104116 
	5	200206		104123 
	5	200206		104130 
	5	200206		104137 
	5	200206		104144 
	5	200206		104151 
	5	200206		104158 
	5	200206		104205 
	5	200206		104212 
	5	200206		104219 
	5	200206		104226 
	5	200206		104233 
	5	200206		104240 
	5	200206		104247 
	5	200206		104254 
	5	200206		104301 
	5	200206		104308 
	5	200206		104315 
	5	200206		104322 
	5	200206		104329 
	5	200206		104336 
	5	200206		104343 
	5	200206		104350 
	5	200206		104357 
	5	200206		104404 
	5	200206		104411 
	5	200206		104418 
	5	200206		104425 
	5	200206		104432 
	5	200206		104439 
	5	200206		104446 
	5	200206		104453 
	5	200206		104500 
	5	200206		104507 
	5	200206		104514 
	5	200206		104521 
	5	200206		104528 
	5	200206		104535 
	5	200206		104542 
	5	200206		104549 
	5	200206		104556 
	5	200206		104603 
	5	200206		104610 
	5	200206		104617 
	5	200206		104624 
	5	200206		104631 
	5	200206		104638 
	5	200206		104645 
	5	200206		104652 
	5	200206		104659 
	5	200206		104706 
	5	200206		104713 
	5	200206		104720 
	5	200206		104727 
	5	200206		104734 
	5	200206		104741 
	5	200206		104748 
	5	200206		104755 
	5	200206		104802 
	5	200206		104809 
	5	200206		104816 
	5	200206		104823 
	5	200206		104830 
	5	200206		104837 
	5	200206		104844 
	5	200206		104851 
	5	200206		104858 
	5	200206		104905 
	5	200206		104912 
	5	200206		104919 
	5	200206		104926 
	5	200206		104933 
	5	200206		104940 
	5	200206		104947 
	5	200206		104954 
	5	200206		105001 
	5	200206		105008 
	5	200206		105015 
	5	200206		105022 
	5	200206		105029 
	5	200206		105036 
	5	200206		105043 
	5	200206		105050 
	5	200206		105057 
	5	200206		105104 
	5	200206		105111 
	5	200206		105118 
	5	200206		105125 
	5	200206		105132 
	5	200206		105139 
	5	200206		105146 
	5	200206		105153 
	5	200206		105200 
	5	200206		105207 
	5	200206		105214 
	5	200206		105221 
	5	200206		105228 
	5	200206		105235 
	5	200206		105242 
	5	200206		105249 
	5	200206		105256 
	5	200206		105303 
	5	200206		105310 
	5	200206		105317 
	5	200206		105324 
	5	200206		105331 
	5	200206		105338 
	5	200206		105345 
	5	200206		105352 
	5	200206		105359 
	5	200206		105406 
	5	200206		105413 
	5	200206		105420 
	5	200206		105427 
	5	200206		105434 
	5	200206		105441 
	5	200206		105448 
	5	200206		105455 
	5	200206		105502 
	5	200206		105509 
	5	200206		105516 
	5	200206		105523 
	5	200206		105530 
	5	200206		105537 
	5	200206		105544 
	5	200206		105551 
	5	200206		105558 
	5	200206		105605 
	5	200206		105612 
	5	200206		105619 
	5	200206		105626 
	5	200206		105633 
	5	200206		105640 
	5	200206		105647 
	5	200206		105654 
	5	200206		105701 
	5	200206		105708 
	5	200206		105715 
	5	200206		105722 
	5	200206		105729 
	5	200206		105736 
	5	200206		105743 
	5	200206		105750 
	5	200206		105757 
	5	200206		105804 
	5	200206		105811 
	5	200206		105818 
	5	200206		105825 
	5	200206		105832 
	5	200206		105839 
	5	200206		105846 
	5	200206		105853 
	5	200206		105900 
	5	200206		105907 
	5	200206		105914 
	5	200206		105921 
	5	200206		105928 
	5	200206		105935 
	5	200206		105942 
	5	200206		105949 
	5	200206		105956 
	5	200206		110003 
	5	200206		110010 
	5	200206		110017 
	5	200206		110024 
	5	200206		110031 
	5	200206		110038 
	5	200206		110045 
	5	200206		110052 
	5	200206		110100 
	5	200206		110106 
	5	200206		110113 
	5	200206		110120 
	5	200206		110127 
	5	200206		110134 
	5	200206		110141 
	5	200206		110148 
	5	200206		110155 
	5	200206		110202 
	5	200206		110209 
	5	200206		110216 
	5	200206		110223 
	5	200206		110230 
	5	200206		110237 
	5	200206		110244 
	5	200206		110251 
	5	200206		110258 
	5	200206		110305 
	5	200206		110312 
	5	200206		110319 
	5	200206		110326 
	5	200206		110333 
	5	200206		110340 
	5	200206		110347 
	5	200206		110354 
	5	200206		110401 
	5	200206		110408 
	5	200206		110415 
	5	200206		110422 
	5	200206		110429 
	5	200206		110436 
	5	200206		110443 
	5	200206		110450 
	5	200206		110457 
	5	200206		110504 
	5	200206		110511 
	5	200206		110518 
	5	200206		110525 
	5	200206		110532 
	5	200206		110539 
	5	200206		110546 
	5	200206		110553 
	5	200206		110600 
	5	200206		110607 
	5	200206		110614 
	5	200206		110621 
	5	200206		110628 
	5	200206		110635 
	5	200206		110642 
	5	200206		110649 
	5	200206		110656 
	5	200206		110703 
	5	200206		110711 
	5	200206		110717 
	5	200206		110724 
	5	200206		110731 
	5	200206		110738 
	5	200206		110745 
	5	200206		110752 
	5	200206		110759 
	5	200206		110806 
	5	200206		110813 
	5	200206		110820 
	5	200206		110827 
	5	200206		110834 
	5	200206		110841 
	5	200206		110848 
	5	200206		110855 
	5	200206		110902 
	5	200206		110909 
	5	200206		110916 
	5	200206		110923 
	5	200206		110930 
	5	200206		110937 
	5	200206		110944 
	5	200206		110951 
	5	200206		110958 
	5	200206		111005 
	5	200206		111012 
	5	200206		111019 
	5	200206		111026 
	5	200206		111033 
	5	200206		111040 
	5	200206		111047 
	5	200206		111054 
	5	200206		111101 
	5	200206		111108 
	5	200206		111115 
	5	200206		111122 
	5	200206		111129 
	5	200206		111136 
	5	200206		111143 
	5	200206		111150 
	5	200206		111157 
	5	200206		111204 
	5	200206		111211 
	5	200206		111220 
	5	200206		111225 
	5	200206		111232 
	5	200206		111239 
	5	200206		111246 
	5	200206		111253 
	5	200206		111300 
	5	200206		111307 
	5	200206		111314 
	5	200206		111321 
	5	200206		111328 
	5	200206		111335 
	5	200206		111342 
	5	200206		111349 
	5	200206		111356 
	5	200206		111403 
	5	200206		111410 
	5	200206		111417 
	5	200206		111424 
	5	200206		111431 
	5	200206		111438 
	5	200206		111445 
	5	200206		111452 
	5	200206		111459 
	5	200206		111506 
	5	200206		111514 
	5	200206		111520 
	5	200206		111528 
	5	200206		111534 
	5	200206		111541 
	5	200206		111548 
	5	200206		111555 
	5	200206		111602 
	5	200206		111609 
	5	200206		111616 
	5	200206		111623 
	5	200206		111630 
	5	200206		111637 
	5	200206		111644 
	5	200206		111651 
	5	200206		111658 
	5	200206		111705 
	5	200206		111712 
	5	200206		111719 
	5	200206		111726 
	5	200206		111733 
	5	200206		111740 
	5	200206		111747 
	5	200206		111754 
	5	200206		111801 
	5	200206		111808 
	5	200206		111815 
	5	200206		111822 
	5	200206		111829 
	5	200206		111836 
	5	200206		111843 
	5	200206		111850 
	5	200206		111857 
	5	200206		111904 
	5	200206		111911 
	5	200206		111918 
	5	200206		111925 
	5	200206		111932 
	5	200206		111939 
	5	200206		111946 
	5	200206		111953 
	5	200206		112000 
	5	200206		112007 
	5	200206		112014 
	5	200206		112021 
	5	200206		112028 
	5	200206		112035 
	5	200206		112042 
	5	200206		112049 
	5	200206		112056 
	5	200206		112103 
	5	200206		112110 
	5	200206		112117 
	5	200206		112124 
	5	200206		112131 
	5	200206		112139 
	5	200206		112145 
	5	200206		112152 
	5	200206		112159 
	5	200206		112206 
	5	200206		112213 
	5	200206		112220 
	5	200206		112227 
	5	200206		112234 
	5	200206		112241 
	5	200206		112248 
	5	200206		112255 
	5	200206		112302 
	5	200206		112309 
	5	200206		112316 
	5	200206		112323 
	5	200206		112330 
	5	200206		112337 
	5	200206		112344 
	5	200206		112351 
	5	200206		112358 
	5	200206		112405 
	5	200206		112412 
	5	200206		112419 
	5	200206		112426 
	5	200206		112433 
	5	200206		112440 
	5	200206		112447 
	5	200206		112454 
	5	200206		112508 
	5	200206		112515 
	5	200206		112522 
	5	200206		112529 
	5	200206		112536 
	5	200206		112543 
	5	200206		112550 
	5	200206		112557 
	5	200206		112604 
	5	200206		112611 
	5	200206		112618 
	5	200206		112625 
	5	200206		112632 
	5	200206		112639 
	5	200206		112646 
	5	200206		112653 
	5	200206		112700 
	5	200206		112707 
	5	200206		112714 
	5	200206		112721 
	5	200206		112728 
	5	200206		112735 
	5	200206		112742 
	5	200206		112749 
	5	200206		112756 
	5	200206		112803 
	5	200206		112810 
	5	200206		112817 
	5	200206		112824 
	5	200206		112831 
	5	200206		112838 
	5	200206		112845 
	5	200206		112852 
	5	200206		112859 
	5	200206		112906 
	5	200206		112913 
	5	200206		112920 
	5	200206		112927 
	5	200206		112934 
	5	200206		112941 
	5	200206		112948 
	5	200206		112955 
	5	200206		113002 
	5	200206		113009 
	5	200206		113016 
	5	200206		113023 
	5	200206		113030 
	5	200206		113037 
	5	200206		113044 
	5	200206		113051 
	5	200206		113058 
	5	200206		113105 
	5	200206		113112 
	5	200206		113119 
	5	200206		113126 
	5	200206		113133 
	5	200206		113140 
	5	200206		113147 
	5	200206		113154 
	5	200206		113201 
	5	200206		113208 
	5	200206		113215 
	5	200206		113222 
	5	200206		113229 
	5	200206		113236 
	5	200206		113243 
	5	200206		113250 
	5	200206		113257 
	5	200206		113304 
	5	200206		113311 
	5	200206		113318 
	5	200206		113325 
	5	200206		113332 
	5	200206		113339 
	5	200206		113346 
	5	200206		113353 
	5	200206		113400 
	5	200206		113407 
	5	200206		113414 
	5	200206		113421 
	5	200206		113428 
	5	200206		113435 
	5	200206		113442 
	5	200206		113449 
	5	200206		113456 
	5	200206		113503 
	5	200206		113510 
	5	200206		113517 
	5	200206		113524 
	5	200206		113531 
	5	200206		113538 
	5	200206		113545 
	5	200206		113552 
	5	200206		113559 
	5	200206		113607 
	5	200206		113613 
	5	200206		113620 
	5	200206		113627 
	5	200206		113634 
	5	200206		113641 
	5	200206		113648 
	5	200206		113655 
	5	200206		113702 
	5	200206		113709 
	5	200206		113716 
	5	200206		113723 
	5	200206		113730 
	5	200206		113737 
	5	200206		113744 
	5	200206		113751 
	5	200206		113758 
	5	200206		113805 
	5	200206		113812 
	5	200206		113819 
	5	200206		113826 
	5	200206		113833 
	5	200206		113840 
	5	200206		113847 
	5	200206		113854 
	5	200206		113901 
	5	200206		113908 
	5	200206		113915 
	5	200206		113922 
	5	200206		113929 
	5	200206		113936 
	5	200206		113943 
	5	200206		113950 
	5	200206		113957 
	5	200206		114004 
	5	200206		114011 
	5	200206		114018 
	5	200206		114025 
	5	200206		114032 
	5	200206		114039 
	5	200206		114046 
	5	200206		114053 
	5	200206		114100 
	5	200206		114107 
	5	200206		114114 
	5	200206		114121 
	5	200206		114128 
	5	200206		114135 
	5	200206		114142 
	5	200206		114149 
	5	200206		114156 
	5	200206		114203 
	5	200206		114210 
	5	200206		114218 
	5	200206		114224 
	5	200206		114231 
	5	200206		114238 
	5	200206		114245 
	5	200206		114252 
	5	200206		114259 
	5	200206		114306 
	5	200206		114313 
	5	200206		114320 
	5	200206		114327 
	5	200206		114334 
	5	200206		114341 
	5	200206		114348 
	5	200206		114355 
	5	200206		114402 
	5	200206		114409 
	5	200206		114416 
	5	200206		114423 
	5	200206		114430 
	5	200206		114437 
	5	200206		114444 
	5	200206		114451 
	5	200206		114458 
	5	200206		114505 
	5	200206		114515 
	5	200206		114519 
	5	200206		114526 
	5	200206		114533 
	5	200206		114540 
	5	200206		114547 
	5	200206		114554 
	5	200206		114601 
	5	200206		114608 
	5	200206		114615 
	5	200206		114622 
	5	200206		114629 
	5	200206		114636 
	5	200206		114643 
	5	200206		114650 
	5	200206		114657 
	5	200206		114704 
	5	200206		114711 
	5	200206		114718 
	5	200206		114725 
	5	200206		114732 
	5	200206		114739 
	5	200206		114746 
	5	200206		114753 
	5	200206		114800 
	5	200206		114807 
	5	200206		114814 
	5	200206		114821 
	5	200206		114828 
	5	200206		114835 
	5	200206		114842 
	5	200206		114849 
	5	200206		114856 
	5	200206		114903 
	5	200206		114910 
	5	200206		114917 
	5	200206		114924 
	5	200206		114931 
	5	200206		114938 
	5	200206		114945 
	5	200206		114952 
	5	200206		114959 
	5	200206		115006 
	5	200206		115013 
	5	200206		115020 
	5	200206		115027 
	5	200206		115035 
	5	200206		115041 
	5	200206		115048 
	5	200206		115055 
	5	200206		115102 
	5	200206		115109 
	5	200206		115116 
	5	200206		115123 
	5	200206		115130 
	5	200206		115137 
	5	200206		115144 
	5	200206		115151 
	5	200206		115158 
	5	200206		115205 
	5	200206		115212 
	5	200206		115219 
	5	200206		115226 
	5	200206		115233 
	5	200206		115240 
	5	200206		115247 
	5	200206		115254 
	5	200206		115301 
	5	200206		115308 
	5	200206		115315 
	5	200206		115322 
	5	200206		115329 
	5	200206		115336 
	5	200206		115343 
	5	200206		115350 
	5	200206		115357 
	5	200206		115404 
	5	200206		115411 
	5	200206		115418 
	5	200206		115425 
	5	200206		115432 
	5	200206		115439 
	5	200206		115446 
	5	200206		115452 
	5	200206		115459 
	5	200206		115506 
	5	200206		115513 
	5	200206		115520 
	5	200206		115527 
	5	200206		115534 
	5	200206		115541 
	5	200206		115548 
	5	200206		115555 
	5	200206		115602 
	5	200206		115609 
	5	200206		115616 
	5	200206		115623 
	5	200206		115630 
	5	200206		115637 
	5	200206		115646 
	5	200206		115651 
	5	200206		115658 
	5	200206		115705 
	5	200206		115712 
	5	200206		115719 
	5	200206		115726 
	5	200206		115733 
	5	200206		115740 
	5	200206		115748 
	5	200206		115754 
	5	200206		115801 
	5	200206		115808 
	5	200206		115815 
	5	200206		115822 
	5	200206		115829 
	5	200206		115836 
	5	200206		115843 
	5	200206		115850 
	5	200206		115857 
	5	200206		115904 
	5	200206		115911 
	5	200206		115918 
	5	200206		115925 
	5	200206		115932 
	5	200206		115939 
	5	200206		115946 
	5	200206		115953 
	5	200206		120001 
	5	200206		120007 
	5	200206		120015 
	5	200206		120021 
	5	200206		120028 
	5	200206		120035 
	5	200206		120042 
	5	200206		120049 
	5	200206		120057 
	5	200206		120103 
	5	200206		120110 
	5	200206		120117 
	5	200206		120124 
	5	200206		120131 
	5	200206		120138 
	5	200206		120145 
	5	200206		120159 
	5	200206		120206 
	5	200206		120213 
	5	200206		120220 
	5	200206		120227 
	5	200206		120234 
	5	200206		120241 
	5	200206		120248 
	5	200206		120255 
	5	200206		120302 
	5	200206		120309 
	5	200206		120316 
	5	200206		120323 
	5	200206		120330 
	5	200206		120337 
	5	200206		120344 
	5	200206		120351 
	5	200206		120400 
	5	200206		120405 
	5	200206		120412 
	5	200206		120419 
	5	200206		120426 
	5	200206		120433 
	5	200206		120440 
	5	200206		120447 
	5	200206		120454 
	5	200206		120502 
	5	200206		120508 
	5	200206		120515 
	5	200206		120522 
	5	200206		120529 
	5	200206		120536 
	5	200206		120543 
	5	200206		120550 
	5	200206		120557 
	5	200206		120604 
	5	200206		120611 
	5	200206		120618 
	5	200206		120625 
	5	200206		120632 
	5	200206		120639 
	5	200206		120646 
	5	200206		120653 
	5	200206		120700 
	5	200206		120707 
	5	200206		120714 
	5	200206		120721 
	5	200206		120728 
	5	200206		120735 
	5	200206		120742 
	5	200206		120749 
	5	200206		120756 
	5	200206		120803 
	5	200206		120810 
	5	200206		120817 
	5	200206		120824 
	5	200206		120831 
	5	200206		120838 
	5	200206		120845 
	5	200206		120852 
	5	200206		120859 
	5	200206		120906 
	5	200206		120913 
	5	200206		120920 
	5	200206		120927 
	5	200206		120934 
	5	200206		120941 
	5	200206		120948 
	5	200206		120955 
	5	200206		121002 
	5	200206		121011 
	5	200206		121016 
	5	200206		121023 
	5	200206		121030 
	5	200206		121037 
	5	200206		121044 
	5	200206		121051 
	5	200206		121058 
	5	200206		121105 
	5	200206		121113 
	5	200206		121119 
	5	200206		121126 
	5	200206		121133 
	5	200206		121140 
	5	200206		121147 
	5	200206		121154 
	5	200206		121201 
	5	200206		121208 
	5	200206		121215 
	5	200206		121222 
	5	200206		121229 
	5	200206		121236 
	5	200206		121243 
	5	200206		121250 
	5	200206		121257 
	5	200206		121304 
	5	200206		121311 
	5	200206		121318 
	5	200206		121325 
	5	200206		121332 
	5	200206		121339 
	5	200206		121346 
	5	200206		121353 
	5	200206		121400 
	5	200206		121407 
	5	200206		121414 
	5	200206		121421 
	5	200206		121428 
	5	200206		121435 
	5	200206		121442 
	5	200206		121449 
	5	200206		121456 
	5	200206		121503 
	5	200206		121514 
	5	200206		121517 
	5	200206		121524 
	5	200206		121531 
	5	200206		121538 
	5	200206		121545 
	5	200206		121552 
	5	200206		121559 
	5	200206		121606 
	5	200206		121613 
	5	200206		121620 
	5	200206		121627 
	5	200206		121634 
	5	200206		121641 
	5	200206		121648 
	5	200206		121655 
	5	200206		121702 
	5	200206		121709 
	5	200206		121716 
	5	200206		121723 
	5	200206		121730 
	5	200206		121737 
	5	200206		121744 
	5	200206		121751 
	5	200206		121758 
	5	200206		121805 
	5	200206		121812 
	5	200206		121819 
	5	200206		121826 
	5	200206		121833 
	5	200206		121840 
	5	200206		121847 
	5	200206		121854 
	5	200206		121901 
	5	200206		121908 
	5	200206		121915 
	5	200206		121922 
	5	200206		121930 
	5	200206		121936 
	5	200206		121943 
	5	200206		121950 
	5	200206		121957 
	5	200206		122004 
	5	200206		122011 
	5	200206		122018 
	5	200206		122025 
	5	200206		122032 
	5	200206		122039 
	5	200206		122046 
	5	200206		122053 
	5	200206		122100 
	5	200206		122107 
	5	200206		122114 
	5	200206		122121 
	5	200206		122128 
	5	200206		122135 
	5	200206		122142 
	5	200206		122149 
	5	200206		122156 
	5	200206		122203 
	5	200206		122210 
	5	200206		122217 
	5	200206		122224 
	5	200206		122231 
	5	200206		122238 
	5	200206		122245 
	5	200206		122252 
	5	200206		122259 
	5	200206		122306 
	5	200206		122313 
	5	200206		122320 
	5	200206		122327 
	5	200206		122334 
	5	200206		122341 
	5	200206		122348 
	5	200206		122355 
	5	200206		122402 
	5	200206		122409 
	5	200206		122416 
	5	200206		122423 
	5	200206		122430 
	5	200206		122437 
	5	200206		122444 
	5	200206		122451 
	5	200206		122458 
	5	200206		122505 
	5	200206		122512 
	5	200206		122519 
	5	200206		122526 
	5	200206		122533 
	5	200206		122541 
	5	200206		122547 
	5	200206		122554 
	5	200206		122601 
	5	200206		122608 
	5	200206		122615 
	5	200206		122622 
	5	200206		122629 
	5	200206		122636 
	5	200206		122643 
	5	200206		122650 
	5	200206		122657 
	5	200206		122704 
	5	200206		122711 
	5	200206		122718 
	5	200206		122725 
	5	200206		122732 
	5	200206		122739 
	5	200206		122746 
	5	200206		122753 
	5	200206		122800 
	5	200206		122807 
	5	200206		122814 
	5	200206		122821 
	5	200206		122828 
	5	200206		122835 
	5	200206		122842 
	5	200206		122849 
	5	200206		122856 
	5	200206		122903 
	5	200206		122910 
	5	200206		122917 
	5	200206		122924 
	5	200206		122931 
	5	200206		122938 
