~~~ NIWA TIDEDA ~~~ JPS 
~~~ LIST ~~~
Source is Site at TEST0003 
1 Item INCREMENTAL From 01/01/2020 to 03/10/2020 
	Rain	Date		Time
	5	200309		014049 
	5	200309		014119 
	5	200309		014149 
	5	200309		014219 
	5	200309		014249 
	5	200309		014319 
	5	200309		014349 
	5	200309		014419 
	5	200309		014449 
	5	200309		014519 
	5	200309		014549 
	5	200309		014619 
	5	200309		014649 
	5	200309		014719 
	5	200309		014749 
	5	200309		014819 
	5	200309		014849 
	5	200309		014919 
	5	200309		014949 
	5	200309		015019 
	5	200309		015049 
	5	200309		015119 
	5	200309		015149 
	5	200309		015219 
	5	200309		015249 
	5	200309		015319 
	5	200309		015349 
	5	200309		015419 
	5	200309		015449 
	5	200309		015519 
	5	200309		015549 
	5	200309		015619 
	5	200309		015649 
	5	200309		015719 
	5	200309		015749 
	5	200309		015819 
	5	200309		015849 
	5	200309		015919 
	5	200309		015949 
	5	200309		020019 
	5	200309		020049 
	5	200309		020119 
	5	200309		020148 
	5	200309		020218 
	5	200309		020248 
	5	200309		020318 
	5	200309		020348 
	5	200309		020418 
	5	200309		020448 
	5	200309		020518 
	5	200309		020548 
	5	200309		020618 
	5	200309		020648 
	5	200309		020718 
	5	200309		020748 
	5	200309		020818 
	5	200309		020848 
	5	200309		020918 
	5	200309		020948 
	5	200309		021018 
	5	200309		021048 
	5	200309		021118 
	5	200309		021148 
	5	200309		021218 
	5	200309		021248 
	5	200309		021318 
	5	200309		021348 
	5	200309		021418 
	5	200309		021448 
	5	200309		021518 
	5	200309		021548 
	5	200309		021618 
	5	200309		021648 
	5	200309		021718 
	5	200309		021748 
	5	200309		021818 
	5	200309		021848 
	5	200309		021918 
	5	200309		021948 
	5	200309		022018 
	5	200309		022048 
	5	200309		022118 
	5	200309		022148 
	5	200309		022218 
	5	200309		022248 
	5	200309		022318 
	5	200309		022348 
	5	200309		022418 
	5	200309		022448 
	5	200309		022518 
	5	200309		022548 
	5	200309		022618 
	5	200309		022648 
	5	200309		022718 
	5	200309		022748 
	5	200309		022818 
	5	200309		022848 
	5	200309		022918 
	5	200309		022948 
	5	200309		023018 
	5	200309		023048 
	5	200309		023118 
	5	200309		023148 
	5	200309		023218 
	5	200309		023248 
	5	200309		023318 
	5	200309		023348 
	5	200309		023418 
	5	200309		023448 
	5	200309		023518 
	5	200309		023548 
	5	200309		023618 
	5	200309		023648 
	5	200309		023718 
	5	200309		023748 
	5	200309		023818 
	5	200309		023848 
	5	200309		023918 
	5	200309		023948 
	5	200309		024018 
	5	200309		024048 
	5	200309		024118 
	5	200309		024148 
	5	200309		024218 
	5	200309		024248 
	5	200309		024318 
	5	200309		024348 
	5	200309		024418 
	5	200309		024448 
	5	200309		024518 
	5	200309		024548 
	5	200309		024618 
	5	200309		024648 
	5	200309		024718 
	5	200309		024748 
	5	200309		024818 
	5	200309		024848 
	5	200309		024918 
	5	200309		024948 
	5	200309		025018 
	5	200309		025048 
	5	200309		025118 
	5	200309		025148 
	5	200309		025218 
	5	200309		025248 
	5	200309		025318 
	5	200309		025348 
	5	200309		025418 
	5	200309		025448 
	5	200309		025518 
	5	200309		025548 
	5	200309		025618 
	5	200309		025648 
	5	200309		025718 
	5	200309		025748 
	5	200309		025818 
	5	200309		025848 
	5	200309		025918 
	5	200309		025948 
	5	200309		030018 
	5	200309		030048 
	5	200309		030118 
	5	200309		030148 
	5	200309		030218 
	5	200309		030248 
	5	200309		030318 
	5	200309		030348 
	5	200309		030418 
	5	200309		030448 
	5	200309		030518 
	5	200309		030548 
	5	200309		030618 
	5	200309		030648 
	5	200309		030718 
	5	200309		030748 
	5	200309		030818 
	5	200309		030848 
	5	200309		030918 
	5	200309		030948 
	5	200309		031018 
	5	200309		031048 
	5	200309		031118 
	5	200309		031148 
	5	200309		031218 
	5	200309		031248 
	5	200309		031318 
	5	200309		031348 
	5	200309		031418 
	5	200309		031448 
	5	200309		031518 
	5	200309		031548 
	5	200309		031618 
	5	200309		031648 
	5	200309		031718 
	5	200309		031748 
	5	200309		031818 
	5	200309		031848 
	5	200309		031918 
	5	200309		031948 
	5	200309		032018 
	5	200309		032048 
	5	200309		032118 
	5	200309		032148 
	5	200309		032218 
	5	200309		032248 
	5	200309		032318 
	5	200309		032348 
	5	200309		032418 
	5	200309		032448 
	5	200309		032518 
	5	200309		032548 
	5	200309		032618 
	5	200309		032648 
	5	200309		032718 
	5	200309		032748 
	5	200309		032818 
	5	200309		032848 
	5	200309		032918 
	5	200309		032948 
	5	200309		033018 
	5	200309		033048 
	5	200309		033118 
	5	200309		033148 
	5	200309		033218 
	5	200309		033248 
	5	200309		033318 
	5	200309		033348 
	5	200309		033418 
	5	200309		033448 
	5	200309		033518 
	5	200309		033548 
	5	200309		033618 
	5	200309		033648 
	5	200309		033718 
	5	200309		033748 
	5	200309		033818 
	5	200309		033848 
	5	200309		033918 
	5	200309		033948 
	5	200309		034018 
	5	200309		034048 
	5	200309		034118 
	5	200309		034148 
	5	200309		034218 
	5	200309		034248 
	5	200309		034318 
	5	200309		034348 
	5	200309		034418 
	5	200309		034448 
	5	200309		034518 
	5	200309		034548 
	5	200309		034618 
	5	200309		034648 
	5	200309		034718 
	5	200309		034748 
	5	200309		034818 
	5	200309		034848 
	5	200309		034918 
	5	200309		034948 
	5	200309		035018 
	5	200309		035048 
	5	200309		035118 
	5	200309		035148 
	5	200309		035218 
	5	200309		035248 
	5	200309		035318 
	5	200309		035348 
	5	200309		035418 
	5	200309		035448 
	5	200309		035518 
	5	200309		035548 
	5	200309		035618 
	5	200309		035648 
	5	200309		035718 
	5	200309		035748 
	5	200309		035818 
	5	200309		035848 
	5	200309		035918 
	5	200309		035948 
	5	200309		040018 
	5	200309		040048 
	5	200309		040118 
	5	200309		040148 
	5	200309		040218 
	5	200309		040248 
	5	200309		040318 
	5	200309		040348 
	5	200309		040418 
	5	200309		040448 
	5	200309		040518 
	5	200309		040548 
	5	200309		040618 
	5	200309		040648 
	5	200309		040718 
	5	200309		040748 
	5	200309		040818 
	5	200309		040848 
	5	200309		040918 
	5	200309		040948 
	5	200309		041018 
	5	200309		041048 
	5	200309		041118 
	5	200309		041148 
	5	200309		041218 
	5	200309		041248 
	5	200309		041318 
	5	200309		041348 
	5	200309		041418 
	5	200309		041448 
	5	200309		041518 
	5	200309		041548 
	5	200309		041618 
	5	200309		041648 
	5	200309		041718 
	5	200309		041748 
	5	200309		041818 
	5	200309		041848 
	5	200309		041918 
	5	200309		041948 
	5	200309		042018 
	5	200309		042047 
	5	200309		042117 
	5	200309		042147 
	5	200309		042217 
	5	200309		042247 
	5	200309		042317 
	5	200309		042347 
	5	200309		042417 
	5	200309		042447 
	5	200309		042517 
	5	200309		042547 
	5	200309		042617 
	5	200309		042647 
	5	200309		042717 
	5	200309		042747 
	5	200309		042817 
	5	200309		042847 
	5	200309		042917 
	5	200309		042947 
	5	200309		043017 
	5	200309		043047 
	5	200309		043117 
	5	200309		043147 
	5	200309		043217 
	5	200309		043247 
	5	200309		043317 
	5	200309		043347 
	5	200309		043417 
	5	200309		043447 
	5	200309		043517 
	5	200309		043547 
	5	200309		043617 
	5	200309		043647 
	5	200309		043717 
	5	200309		043747 
	5	200309		043817 
	5	200309		043847 
	5	200309		043917 
	5	200309		043947 
	5	200309		044017 
	5	200309		044047 
	5	200309		044117 
	5	200309		044147 
	5	200309		044217 
	5	200309		044247 
	5	200309		044317 
	5	200309		044347 
	5	200309		044417 
	5	200309		044447 
	5	200309		044517 
	5	200309		044547 
	5	200309		044617 
	5	200309		044647 
	5	200309		044717 
	5	200309		044747 
	5	200309		044817 
	5	200309		044847 
	5	200309		044917 
	5	200309		044947 
	5	200309		045017 
	5	200309		045047 
	5	200309		045117 
	5	200309		045147 
	5	200309		045217 
	5	200309		045247 
	5	200309		045317 
	5	200309		045347 
	5	200309		045417 
	5	200309		045447 
	5	200309		045517 
	5	200309		045547 
	5	200309		045617 
	5	200309		045647 
	5	200309		045717 
	5	200309		045747 
	5	200309		045817 
	5	200309		045847 
	5	200309		045917 
	5	200309		045947 
	5	200309		050017 
	5	200309		050047 
	5	200309		050117 
	5	200309		050147 
	5	200309		050217 
	5	200309		050247 
	5	200309		050317 
	5	200309		050347 
	5	200309		050417 
	5	200309		050447 
	5	200309		050517 
	5	200309		050547 
	5	200309		050617 
	5	200309		050647 
	5	200309		050717 
	5	200309		050747 
	5	200309		050817 
	5	200309		050847 
	5	200309		050917 
	5	200309		050947 
	5	200309		051017 
	5	200309		051047 
	5	200309		051117 
	5	200309		051147 
	5	200309		051217 
	5	200309		051247 
	5	200309		051317 
	5	200309		051347 
	5	200309		051417 
	5	200309		051447 
	5	200309		051517 
	5	200309		051547 
	5	200309		051617 
	5	200309		051647 
	5	200309		051717 
	5	200309		051747 
	5	200309		051817 
	5	200309		051847 
	5	200309		051917 
	5	200309		051947 
	5	200309		052017 
	5	200309		052047 
	5	200309		052117 
	5	200309		052147 
	5	200309		052217 
	5	200309		052247 
	5	200309		052317 
	5	200309		052347 
	5	200309		052417 
	5	200309		052447 
	5	200309		052517 
	5	200309		052547 
	5	200309		052617 
	5	200309		052647 
	5	200309		052717 
	5	200309		052747 
	5	200309		052817 
	5	200309		052847 
	5	200309		052917 
	5	200309		052947 
	5	200309		053017 
	5	200309		053047 
	5	200309		053117 
	5	200309		053147 
	5	200309		053217 
	5	200309		053247 
	5	200309		053317 
	5	200309		053347 
	5	200309		053417 
	5	200309		053447 
	5	200309		053517 
	5	200309		053547 
	5	200309		053617 
	5	200309		053647 
	5	200309		053717 
	5	200309		053747 
	5	200309		053817 
	5	200309		053847 
	5	200309		053917 
	5	200309		053947 
	5	200309		054017 
	5	200309		054047 
	5	200309		054117 
	5	200309		054147 
	5	200309		054217 
	5	200309		054247 
	5	200309		054317 
	5	200309		054347 
	5	200309		054417 
	5	200309		054447 
	5	200309		054517 
	5	200309		054547 
	5	200309		054617 
	5	200309		054647 
	5	200309		054717 
	5	200309		054747 
	5	200309		054817 
	5	200309		054847 
	5	200309		054917 
	5	200309		054947 
	5	200309		055017 
	5	200309		055047 
	5	200309		055117 
	5	200309		055147 
	5	200309		055217 
	5	200309		055247 
	5	200309		055317 
	5	200309		055347 
	5	200309		055417 
	5	200309		055447 
	5	200309		055517 
	5	200309		055547 
	5	200309		055617 
	5	200309		055647 
	5	200309		055717 
	5	200309		055747 
	5	200309		055817 
	5	200309		055847 
	5	200309		055917 
	5	200309		055947 
	5	200309		060017 
	5	200309		060047 
	5	200309		060117 
	5	200309		060147 
	5	200309		060217 
	5	200309		060247 
	5	200309		060317 
	5	200309		060347 
	5	200309		060417 
	5	200309		060447 
	5	200309		060517 
	5	200309		060547 
	5	200309		060617 
	5	200309		060647 
	5	200309		060717 
	5	200309		060747 
	5	200309		060817 
	5	200309		060847 
	5	200309		060917 
	5	200309		060947 
	5	200309		061017 
	5	200309		061047 
	5	200309		061117 
	5	200309		061147 
	5	200309		061217 
	5	200309		061247 
	5	200309		061317 
	5	200309		061347 
	5	200309		061417 
	5	200309		061447 
	5	200309		061517 
	5	200309		061547 
	5	200309		061617 
	5	200309		061647 
	5	200309		061717 
	5	200309		061747 
	5	200309		061817 
	5	200309		061847 
	5	200309		061917 
	5	200309		061947 
	5	200309		062017 
	5	200309		062047 
	5	200309		062117 
	5	200309		062147 
	5	200309		062217 
	5	200309		062247 
	5	200309		062317 
	5	200309		062347 
	5	200309		062417 
	5	200309		062447 
	5	200309		062517 
	5	200309		062547 
	5	200309		062617 
	5	200309		062647 
	5	200309		062717 
	5	200309		062747 
	5	200309		062817 
	5	200309		062847 
	5	200309		062917 
	5	200309		062947 
	5	200309		063017 
	5	200309		063047 
	5	200309		063117 
	5	200309		063147 
	5	200309		063217 
	5	200309		063247 
	5	200309		063317 
	5	200309		063347 
	5	200309		063417 
	5	200309		063447 
	5	200309		063517 
	5	200309		063547 
	5	200309		063617 
	5	200309		063647 
	5	200309		063717 
	5	200309		063747 
	5	200309		063817 
	5	200309		063847 
	5	200309		063917 
	5	200309		063947 
	5	200309		064016 
	5	200309		064046 
	5	200309		064116 
	5	200309		064146 
	5	200309		064216 
	5	200309		064246 
	5	200309		064316 
	5	200309		064346 
	5	200309		064416 
	5	200309		064446 
	5	200309		064516 
	5	200309		064546 
	5	200309		064616 
	5	200309		064646 
	5	200309		064716 
	5	200309		064746 
	5	200309		064816 
	5	200309		064846 
	5	200309		064916 
	5	200309		064946 
	5	200309		065016 
	5	200309		065046 
	5	200309		065116 
	5	200309		065146 
	5	200309		065216 
	5	200309		065246 
	5	200309		065316 
	5	200309		065346 
	5	200309		065416 
	5	200309		065446 
	5	200309		065516 
	5	200309		065546 
	5	200309		065616 
	5	200309		065646 
	5	200309		065716 
	5	200309		065746 
	5	200309		065816 
	5	200309		065846 
	5	200309		065916 
	5	200309		065946 
	5	200309		070016 
	5	200309		070046 
	5	200309		070116 
	5	200309		070146 
	5	200309		070216 
	5	200309		070246 
	5	200309		070316 
	5	200309		070346 
	5	200309		070416 
	5	200309		070446 
	5	200309		070516 
	5	200309		070546 
	5	200309		070616 
	5	200309		070646 
	5	200309		070716 
	5	200309		070746 
	5	200309		070816 
	5	200309		070846 
	5	200309		070916 
	5	200309		070946 
	5	200309		071016 
	5	200309		071046 
	5	200309		071116 
	5	200309		071146 
	5	200309		071216 
	5	200309		071246 
	5	200309		071316 
	5	200309		071346 
	5	200309		071416 
	5	200309		071446 
	5	200309		071516 
	5	200309		071546 
	5	200309		071616 
	5	200309		071646 
	5	200309		071716 
	5	200309		071746 
	5	200309		071816 
	5	200309		071846 
	5	200309		071916 
	5	200309		071946 
	5	200309		072016 
	5	200309		072046 
	5	200309		072116 
	5	200309		072146 
	5	200309		072216 
	5	200309		072246 
	5	200309		072316 
	5	200309		072346 
	5	200309		072416 
	5	200309		072446 
	5	200309		072516 
	5	200309		072546 
	5	200309		072616 
	5	200309		072646 
	5	200309		072716 
	5	200309		072746 
	5	200309		072816 
	5	200309		072846 
	5	200309		072916 
	5	200309		072946 
	5	200309		073016 
	5	200309		073046 
	5	200309		073116 
	5	200309		073146 
	5	200309		073216 
	5	200309		073246 
	5	200309		073316 
	5	200309		073346 
	5	200309		073416 
	5	200309		073446 
	5	200309		073516 
	5	200309		073546 
	5	200309		073616 
	5	200309		073646 
	5	200309		073716 
	5	200309		073746 
	5	200309		073816 
	5	200309		073846 
	5	200309		073916 
	5	200309		073946 
	5	200309		074016 
	5	200309		074046 
	5	200309		074116 
	5	200309		074146 
	5	200309		074216 
	5	200309		074246 
	5	200309		074316 
	5	200309		074346 
	5	200309		074416 
	5	200309		074446 
	5	200309		074516 
	5	200309		074546 
	5	200309		074616 
	5	200309		074646 
	5	200309		074716 
	5	200309		074746 
	5	200309		074816 
	5	200309		074846 
	5	200309		074916 
	5	200309		074946 
	5	200309		075016 
	5	200309		075046 
	5	200309		075116 
	5	200309		075146 
	5	200309		075216 
	5	200309		075246 
	5	200309		075316 
	5	200309		075346 
	5	200309		075416 
	5	200309		075446 
	5	200309		075516 
	5	200309		075546 
	5	200309		075616 
	5	200309		075646 
	5	200309		075716 
	5	200309		075746 
	5	200309		075816 
	5	200309		075846 
	5	200309		075916 
	5	200309		075946 
	5	200309		080016 
	5	200309		080046 
	5	200309		080116 
	5	200309		080146 
	5	200309		080216 
	5	200309		080246 
	5	200309		080316 
	5	200309		080346 
	5	200309		080416 
	5	200309		080446 
	5	200309		080516 
	5	200309		080546 
	5	200309		080616 
	5	200309		080646 
	5	200309		080716 
	5	200309		080746 
	5	200309		080816 
	5	200309		080846 
	5	200309		080916 
	5	200309		080946 
	5	200309		081016 
	5	200309		081046 
	5	200309		081116 
	5	200309		081146 
	5	200309		081216 
	5	200309		081246 
	5	200309		081316 
	5	200309		081346 
	5	200309		081416 
	5	200309		081446 
	5	200309		081516 
	5	200309		081546 
	5	200309		081616 
	5	200309		081646 
	5	200309		081716 
	5	200309		081746 
	5	200309		081816 
	5	200309		081846 
	5	200309		081916 
	5	200309		081946 
	5	200309		082016 
	5	200309		082046 
	5	200309		082116 
	5	200309		082146 
	5	200309		082216 
	5	200309		082246 
	5	200309		082316 
	5	200309		082346 
	5	200309		082416 
	5	200309		082446 
	5	200309		082516 
	5	200309		082546 
	5	200309		082616 
	5	200309		082646 
	5	200309		082716 
	5	200309		082746 
	5	200309		082816 
	5	200309		082846 
	5	200309		082916 
	5	200309		082946 
	5	200309		083016 
	5	200309		083046 
	5	200309		083116 
	5	200309		083146 
	5	200309		083216 
	5	200309		083246 
	5	200309		083316 
	5	200309		083346 
	5	200309		083416 
	5	200309		083446 
	5	200309		083516 
	5	200309		083546 
	5	200309		083616 
	5	200309		083646 
	5	200309		083716 
	5	200309		083746 
	5	200309		083816 
	5	200309		083846 
	5	200309		083916 
	5	200309		083946 
	5	200309		084016 
	5	200309		084046 
	5	200309		084116 
	5	200309		084146 
	5	200309		084216 
	5	200309		084246 
	5	200309		084316 
	5	200309		084346 
	5	200309		084416 
	5	200309		084446 
	5	200309		084516 
	5	200309		084546 
	5	200309		084616 
	5	200309		084646 
	5	200309		084716 
	5	200309		084746 
	5	200309		084816 
	5	200309		084846 
	5	200309		084916 
	5	200309		084946 
	5	200309		085016 
	5	200309		085046 
	5	200309		085116 
	5	200309		085146 
	5	200309		085216 
	5	200309		085246 
	5	200309		085316 
	5	200309		085346 
	5	200309		085416 
	5	200309		085446 
	5	200309		085516 
	5	200309		085546 
	5	200309		085616 
	5	200309		085646 
	5	200309		085716 
	5	200309		085746 
	5	200309		085816 
	5	200309		085846 
	5	200309		085915 
	5	200309		085945 
	5	200309		090015 
	5	200309		090045 
	5	200309		090115 
	5	200309		090145 
	5	200309		090215 
	5	200309		090245 
	5	200309		090315 
	5	200309		090345 
	5	200309		090415 
	5	200309		090445 
	5	200309		090515 
	5	200309		090545 
	5	200309		090615 
	5	200309		090645 
	5	200309		090715 
	5	200309		090745 
	5	200309		090815 
	5	200309		090845 
	5	200309		090915 
	5	200309		090945 
	5	200309		091015 
	5	200309		091045 
	5	200309		091115 
	5	200309		091145 
	5	200309		091215 
	5	200309		091245 
	5	200309		091315 
	5	200309		091345 
	5	200309		091415 
	5	200309		091445 
	5	200309		091515 
	5	200309		091545 
	5	200309		091615 
	5	200309		091645 
	5	200309		091715 
	5	200309		091745 
	5	200309		091815 
	5	200309		091845 
	5	200309		091915 
	5	200309		091945 
	5	200309		092015 
	5	200309		092045 
	5	200309		092115 
	5	200309		092145 
	5	200309		092215 
	5	200309		092245 
	5	200309		092315 
	5	200309		092345 
	5	200309		092415 
	5	200309		092445 
	5	200309		092515 
	5	200309		092545 
	5	200309		092615 
	5	200309		092645 
	5	200309		092715 
	5	200309		092745 
	5	200309		092815 
	5	200309		092845 
	5	200309		092915 
	5	200309		092945 
	5	200309		093015 
	5	200309		093045 
	5	200309		093115 
	5	200309		093145 
	5	200309		093215 
	5	200309		093245 
	5	200309		093315 
	5	200309		093345 
	5	200309		093415 
	5	200309		093445 
	5	200309		093515 
	5	200309		093545 
	5	200309		093615 
	5	200309		093645 
	5	200309		093715 
	5	200309		093745 
	5	200309		093815 
	5	200309		093845 
	5	200309		093915 
	5	200309		093945 
	5	200309		094015 
	5	200309		094045 
	5	200309		094115 
	5	200309		094145 
	5	200309		094215 
	5	200309		094245 
	5	200309		094315 
	5	200309		094345 
	5	200309		094415 
	5	200309		094445 
	5	200309		094515 
	5	200309		094545 
	5	200309		094615 
	5	200309		094645 
	5	200309		094715 
	5	200309		094745 
	5	200309		094815 
	5	200309		094845 
	5	200309		094915 
	5	200309		094945 
	5	200309		095015 
	5	200309		095045 
	5	200309		095115 
	5	200309		095145 
	5	200309		095215 
	5	200309		095245 
	5	200309		095315 
	5	200309		095345 
	5	200309		095415 
	5	200309		095445 
	5	200309		095515 
	5	200309		095545 
	5	200309		095615 
	5	200309		095645 
	5	200309		095715 
	5	200309		095745 
	5	200309		095815 
	5	200309		095845 
	5	200309		095915 
	5	200309		095945 
	5	200309		100015 
	5	200309		100045 
	5	200309		100115 
	5	200309		100145 
	5	200309		100215 
	5	200309		100245 
	5	200309		100315 
	5	200309		100345 
	5	200309		100415 
	5	200309		100445 
	5	200309		100515 
	5	200309		100545 
	5	200309		100615 
	5	200309		100645 
	5	200309		100715 
	5	200309		100745 
	5	200309		100815 
	5	200309		100845 
	5	200309		100915 
	5	200309		100945 
	5	200309		101015 
	5	200309		101045 
	5	200309		101115 
	5	200309		101145 
	5	200309		101215 
	5	200309		101245 
	5	200309		101315 
	5	200309		101345 
	5	200309		101415 
	5	200309		101445 
	5	200309		101515 
	5	200309		101545 
	5	200309		101615 
	5	200309		101645 
	5	200309		101715 
	5	200309		101745 
	5	200309		101815 
	5	200309		101845 
	5	200309		101915 
	5	200309		101945 
	5	200309		102015 
	5	200309		102045 
	5	200309		102115 
	5	200309		102145 
	5	200309		102215 
	5	200309		102245 
	5	200309		102315 
	5	200309		102345 
	5	200309		102415 
	5	200309		102445 
	5	200309		102515 
	5	200309		102545 
	5	200309		102615 
	5	200309		102645 
	5	200309		102715 
	5	200309		102745 
	5	200309		102815 
	5	200309		102845 
	5	200309		102915 
	5	200309		102945 
	5	200309		103015 
	5	200309		103045 
	5	200309		103115 
	5	200309		103145 
	5	200309		103215 
	5	200309		103245 
	5	200309		103315 
	5	200309		103345 
	5	200309		103415 
	5	200309		103445 
	5	200309		103515 
	5	200309		103545 
	5	200309		103615 
	5	200309		103645 
	5	200309		103715 
	5	200309		103745 
	5	200309		103815 
	5	200309		103845 
	5	200309		103915 
	5	200309		103945 
	5	200309		104015 
	5	200309		104045 
	5	200309		104115 
	5	200309		104145 
	5	200309		104215 
	5	200309		104245 
	5	200309		104315 
	5	200309		104345 
	5	200309		104415 
	5	200309		104445 
	5	200309		104515 
	5	200309		104545 
	5	200309		104615 
	5	200309		104645 
	5	200309		104715 
	5	200309		104745 
	5	200309		104815 
	5	200309		104845 
	5	200309		104915 
	5	200309		104945 
	5	200309		105015 
	5	200309		105045 
	5	200309		105115 
	5	200309		105145 
	5	200309		105215 
	5	200309		105245 
	5	200309		105315 
	5	200309		105345 
	5	200309		105415 
	5	200309		105445 
	5	200309		105515 
	5	200309		105545 
	5	200309		105615 
	5	200309		105645 
	5	200309		105715 
	5	200309		105745 
	5	200309		105815 
	5	200309		105845 
	5	200309		105915 
	5	200309		105945 
	5	200309		110015 
	5	200309		110045 
	5	200309		110115 
	5	200309		110145 
	5	200309		110215 
	5	200309		110245 
	5	200309		110315 
	5	200309		110345 
	5	200309		110415 
	5	200309		110445 
	5	200309		110515 
	5	200309		110545 
	5	200309		110615 
	5	200309		110645 
	5	200309		110715 
	5	200309		110745 
	5	200309		110815 
	5	200309		110845 
	5	200309		110915 
	5	200309		110945 
	5	200309		111015 
	5	200309		111045 
	5	200309		111115 
	5	200309		111145 
	5	200309		111215 
	5	200309		111245 
	5	200309		111315 
	5	200309		111345 
	5	200309		111415 
	5	200309		111445 
	5	200309		111515 
	5	200309		111545 
	5	200309		111615 
	5	200309		111645 
	5	200309		111715 
	5	200309		111744 
	5	200309		111814 
	5	200309		111844 
	5	200309		111914 
	5	200309		111944 
	5	200309		112014 
	5	200309		112044 
	5	200309		112114 
	5	200309		112144 
	5	200309		112214 
	5	200309		112244 
	5	200309		112314 
	5	200309		112344 
	5	200309		112414 
	5	200309		112444 
	5	200309		112514 
	5	200309		112544 
	5	200309		112614 
	5	200309		112644 
	5	200309		112714 
	5	200309		112744 
	5	200309		112814 
	5	200309		112844 
	5	200309		112914 
	5	200309		112944 
	5	200309		113014 
